Province,Zone,Party,FirstName,LastName,24-1745,24-2233,25-0759,25-0952,25-1111
บุรีรัมย์,6,เพื่อแผ่นดิน,คำนวณ,วันโน,0,26,33,33,33
บุรีรัมย์,6,พลังสังคม,ประกอบ,ทองเกลี้ยง,0,24,25,25,25
บุรีรัมย์,6,กรีน,กุสุมา,มุ่งเขตกลาง,0,23,30,30,30
บุรีรัมย์,6,ประชาชาติ,ตี๋,แก้วสีจันทร์,0,22,125,125,125
บุรีรัมย์,6,ผึ้งหลวง,นพนัย,รักเจริญ,1,16,21,21,21
บุรีรัมย์,6,ทางเลือกใหม่,ภัทรพงศ์,สมสวย,1,16,20,20,20
บุรีรัมย์,7,ภูมิใจไทย,จักรกฤษณ์,ทองศรี,375,37354,37183,37183,37183
บุรีรัมย์,7,พลังประชารัฐ,วรณัฐ,ศรีสุริยชัย,238,25550,26020,26020,26020
บุรีรัมย์,7,อนาคตใหม่,รัชตา,ฉัตรอังกูร,121,13733,16159,16159,16159
บุรีรัมย์,7,ประชาธิปัตย์,ภูมิสิทธิ์,มาประจง,22,4789,4949,4949,4949
บุรีรัมย์,7,เสรีรวมไทย,วิสิทธิ์,สุขบรรเทิง,4,1377,1711,1711,1711
บุรีรัมย์,7,เพื่อชาติ,ทรงพล,วิชัยกูล,6,1140,1335,1335,1335
บุรีรัมย์,7,พลังปวงชนไทย,ปัจธมานนท์,ประเสริฐสวัสดิ์,2,621,620,620,620
บุรีรัมย์,7,พลังสังคม,ณภัทร์ษธร,กล้วยประโคน,4,555,544,544,544
บุรีรัมย์,7,ประชาธรรมไทย,ราชันย์,ชาญประโคน,0,396,423,423,423
บุรีรัมย์,7,เศรษฐกิจใหม่,ประจน,โสภาชัย,2,381,415,415,415
บุรีรัมย์,7,ประชาชนปฏิรูป,ทรงศักดิ์,ประดิษฐโสภณ,1,218,242,242,242
บุรีรัมย์,7,กรีน,ณรงค์,ชัยเชิดชู,0,201,208,208,208
บุรีรัมย์,7,ไทยศรีวิไลย์,อนุสรา,งามปัญญา,1,140,174,174,174
บุรีรัมย์,7,ชาติพัฒนา,คำ,แพทย์เมืองจันทร์,0,128,150,150,150
บุรีรัมย์,7,ผึ้งหลวง,ธรรมรงค์,สดนางรอง,3,114,113,113,113
บุรีรัมย์,7,ภาคีเครือข่ายไทย,ศุภสหไชยกร,ตระกูลบุญสิงห์,1,98,102,102,102
บุรีรัมย์,7,พลังชาติไทย,วันทา,สมร่าง,0,98,104,104,104
บุรีรัมย์,7,ประชาไทย,จันทรส,ปรีชากูล,0,95,95,95,95
บุรีรัมย์,7,ชาติไทยพัฒนา,อำนาจ,วาประสิทธิ์,0,94,108,108,108
บุรีรัมย์,7,รักษ์ผืนป่าประเทศไทย,รัมภา,ชัยชนะ,1,84,107,107,107
บุรีรัมย์,7,รวมพลังประชาชาติไทย,ปรีชา,เข็มบุบผา,0,76,102,102,102
บุรีรัมย์,7,แผ่นดินธรรม,สัมฤทธิ์,ชำนาญกิจ,0,62,66,66,66
บุรีรัมย์,7,ครูไทยเพื่อประชาชน,ใหญ่,คิมประโคน,8,57,70,70,70
บุรีรัมย์,7,พลังท้องถิ่นไท,วรวุฒิ,คงวิเศษ,0,44,55,55,55
บุรีรัมย์,7,มหาชน,สุนทร,บรรหาร,1,27,29,29,29
บุรีรัมย์,7,ไทรักธรรม,สมใจ,พวงเพชร์,0,25,30,30,30
บุรีรัมย์,8,ภูมิใจไทย,รุ่งโรจน์,ทองศรี,385,38193,38549,38549,38549
บุรีรัมย์,8,อนาคตใหม่,นรวัฒน์,โรจน์รวีชัย,124,16163,18526,18526,18526
บุรีรัมย์,8,พลังประชารัฐ,ประชารัฐ,กองพร,97,12143,12625,12625,12625
บุรีรัมย์,8,เพื่อชาติ,วิชัย,พะนะลาภ,11,3456,3730,3730,3730
บุรีรัมย์,8,เสรีรวมไทย,เสนาะ,แก้วมุกดา,15,2928,3251,3251,3251
บุรีรัมย์,8,ประชาธิปัตย์,สันติ,โรจน์สุกิจ,20,2481,2793,2793,2793
บุรีรัมย์,8,มหาชน,ปิณฑิรา,พลายลำทวน,6,950,915,915,915
บุรีรัมย์,8,ชาติไทยพัฒนา,ปกรณ์,ทรงประโคน,2,585,488,488,488
บุรีรัมย์,8,รักษ์ผืนป่าประเทศไทย,อรวรรณ,เครือบคนโท,3,484,476,476,476
บุรีรัมย์,8,ครูไทยเพื่อประชาชน,เถลิงชัย,ใสสดศรี,3,442,465,465,465
บุรีรัมย์,8,พลังศรัทธา,ติงลี่,อ่อนศิลา,17,440,419,419,419
บุรีรัมย์,8,เศรษฐกิจใหม่,ลุน,เมืองจันทร์,0,360,402,402,402
บุรีรัมย์,8,พลังไทยรักไทย,มหิทธิกร,พระแก้ว,1,356,434,434,434
บุรีรัมย์,8,ประชาภิวัฒน์,อิสรภาพ,เหล่านำชัย,2,334,330,330,330
บุรีรัมย์,8,ประชาธรรมไทย,ธนวรรธน์,จันทร์โนนม่วง,2,273,278,278,278
บุรีรัมย์,8,ไทรักธรรม,สมัย,ตะเภาเงิน,0,259,262,262,262
บุรีรัมย์,8,รวมพลังประชาชาติไทย,ธนาชศิวัฒน์,ติณช์ราฐธิบดี,0,252,283,283,283
บุรีรัมย์,8,ผึ้งหลวง,เกรียงศักดิ์,ใหญ่กระโทก,0,238,278,278,278
บุรีรัมย์,8,ชาติพัฒนา,คมกริช,สุริด,1,235,275,275,275
บุรีรัมย์,8,เพื่อแผ่นดิน,บุญเส็ง,วิรุณพันธุ์,3,224,241,241,241
บุรีรัมย์,8,ประชาไทย,บุญหอม,สุขงาม,4,171,191,191,191
บุรีรัมย์,8,พลังสังคม,วันชัย,เรียบสันเทียะ,0,158,163,163,163
บุรีรัมย์,8,พลังประชาธิปไตย,จันทร์,บุญทรัพย์,1,128,138,138,138
บุรีรัมย์,8,ประชาชนปฏิรูป,จำลอง,วิชัยรัมย์,0,124,134,134,134
บุรีรัมย์,8,ประชาธิปไตยใหม่,สมเกียรติ,แก้วสิมมา,0,124,152,152,152
บุรีรัมย์,8,พลังชาติไทย,พลวรรธน์,คำพันธ์,0,117,127,127,127
บุรีรัมย์,8,กรีน,ณรงค์ฤทธิ์,ชนะค้า,0,99,106,106,106
บุรีรัมย์,8,แผ่นดินธรรม,กฤติรดา,ประทุมแสง,0,85,108,108,108
บุรีรัมย์,8,พลังปวงชนไทย,วิเชียร,กรรเชียง,0,76,83,83,83
บุรีรัมย์,8,พลังท้องถิ่นไท,อิทธิพล,เขียนนิลศิริ,0,61,74,74,74
บุรีรัมย์,8,พลังไทสร้างชาติ,ระเวียง,ครุฑพยนต์,2,58,64,64,64
บุรีรัมย์,8,ภาคีเครือข่ายไทย,กรกนก,สุหา,1,37,40,40,40
สุรินทร์,1,ภูมิใจไทย,ปกรณ์,มุ่งเจริญพร,337,28630,30797,30797,30797
สุรินทร์,1,เพื่อไทย,พันธ์เทพ,ฐานุพงศ์ชรัช,311,22864,25738,25738,25738
สุรินทร์,1,พลังประชารัฐ,อนันต์,ปาลีคุปต์,164,19924,21590,21590,21590
สุรินทร์,1,อนาคตใหม่,วาทะการ,เกษอินทร์,71,9727,12855,12855,12855
สุรินทร์,1,ประชาธิปัตย์,คำสิงห์,ชอบมี,12,1726,2083,2083,2083
สุรินทร์,1,เสรีรวมไทย,เสรษฐิพณ,แท่นดี,7,892,1190,1190,1190
สุรินทร์,1,เศรษฐกิจใหม่,สุพร,วัฒนาเอี่ยวสกุล,4,803,1011,1011,1011
สุรินทร์,1,พลังไทสร้างชาติ,ปวิช,บูรณ์เจริญ,6,482,478,478,478
สุรินทร์,1,แทนคุณแผ่นดิน,สมชัด,สายกระสุน,4,451,463,463,463
